	var_id	condition	coef	std err	t	pval	Conf. Int. Low	Conf. Int. Upp.	padj
14	GXE_00064	COCL	-0.005041158254925739	0.004847200297680729	-1.0400144300489942	0.29834441836689723	-0.014542009473693846	0.004459692963842368	0.9985690428731739
15	GXE_00064	P4SC	-0.007964548470277215	0.005909174988452032	-1.3478274862128612	0.17772750155386033	-0.0195469442746782	0.0036178473341237725	0.9597201673520617
16	GXE_00066	COCL	-0.0019071062648352705	0.00565293633290808	-0.3373656012598649	0.7358444724742568	-0.012987256403014234	0.009173043873343693	0.9985690428731739
17	GXE_00066	P4SC	-0.006195592996156175	0.005194868488207687	-1.192637120693262	0.23302415054594575	-0.01637789815716707	0.00398671216485472	0.9985690428731739
18	GXE_00068	COCL	-0.0013182338601151352	0.005294079352166022	-0.2490015302803862	0.8033618799178679	-0.011694999245557974	0.009058531525327703	0.9985690428731739
19	GXE_00068	P4SC	-0.002845907406591097	0.005761526483701596	-0.4939502429853786	0.6213461618375771	-0.014138901826655096	0.0084470870134729	0.9985690428731739
20	GXE_00069	COCL	-0.0018819984443896776	0.005601083372766365	-0.33600614722864974	0.7368693770570196	-0.012860513158137167	0.009096516269357813	0.9985690428731739
21	GXE_00069	P4SC	0.0003809065293358298	0.005763676175457861	0.06608742714550075	0.9473088102517934	-0.010916301436752304	0.011678114495423966	0.9985690428731739
22	GXE_00070	COCL	0.00013518094532868487	0.00482077261812737	0.028041344414455282	0.9776294257515956	-0.00931387017522316	0.009584232065880532	0.9985690428731739
23	GXE_00070	P4SC	-0.0037312557582250155	0.0048865143084816315	-0.7635822843593422	0.4451242494075951	-0.013309165184719989	0.005846653668269959	0.9985690428731739
24	GXE_00071	COCL	0.003167977656001253	0.006348340529997374	0.4990245310615944	0.6177670014975994	-0.009275213290830395	0.0156111686028329	0.9985690428731739
25	GXE_00071	P4SC	-0.0019361064233658692	0.006422755634602577	-0.3014448211193186	0.7630781177955854	-0.014525156174014925	0.010652943327283185	0.9985690428731739
26	GXE_00072	COCL	-0.002642616200657929	0.0034480429906324278	-0.7664104559709187	0.4434401872592406	-0.00940102134962392	0.004115788948308063	0.9985690428731739
27	GXE_00072	P4SC	-0.0011212691063164104	0.003993459595956609	-0.2807763743125632	0.7788845178749145	-0.008948728905635934	0.006706190693003114	0.9985690428731739
28	GXE_00074	COCL	-0.0013625471881587204	0.004261263437340939	-0.3197519252667843	0.7491593749478057	-0.009714921225914917	0.006989826849597477	0.9985690428731739
29	GXE_00074	P4SC	-0.0070050660754058455	0.0046617305211729765	-1.5026750352878062	0.13293695591468574	-0.016142383574921322	0.002132251424109631	0.8397724776074051
30	GXE_00077	COCL	0.002405821267348472	0.003248782606630042	0.7405300873129297	0.4589861713036978	-0.0039620196082354	0.008773662142932345	0.9985690428731739
31	GXE_00077	P4SC	0.005695447994976769	0.004024749115796855	1.415106341069196	0.15705121640368608	-0.002193341449179407	0.013584237439132944	0.9115129422645311
32	GXE_00078	COCL	0.011831485322395766	0.006849754961545016	1.727285923192657	0.08413010652267676	-0.0015945129401056558	0.025257483584897187	0.6835983557450441
33	GXE_00078	P4SC	0.0010427507382104444	0.007069440246966046	0.1475011743197004	0.8827377800221431	-0.012813846031378974	0.014899347507799863	0.9985690428731739
34	GXE_00081	COCL	0.014463268493215393	0.004272384535031038	3.3852918375265864	0.0007122459766880262	0.006089096327044002	0.022837440659386785	0.011712489394425318
35	GXE_00081	P4SC	-0.009416068090356122	0.005120853444507684	-1.8387692974215506	0.06596235154459733	-0.01945329859487287	0.0006211624141606274	0.574260472270612
36	GXE_00084	COCL	0.0029404813318181485	0.001387033519961226	2.119978565406515	0.03401881344351323	0.00022179873169923207	0.005659163931937065	0.3769357297056653
37	GXE_00084	P4SC	-0.001318551752131335	0.0017486891205759766	-0.7540229630393283	0.4508433568283913	-0.004746104595454153	0.0021090010911914833	0.9985690428731739
38	GXE_00085	COCL	0.00030912722214979695	0.0035204099908042294	0.08781000592467286	0.9300284696022791	-0.006591122302859377	0.007209376747158971	0.9985690428731739
39	GXE_00085	P4SC	0.004103991709442036	0.004162676432711403	0.9859021655374877	0.32419176960600304	-0.004055144911750748	0.01226312833063482	0.9985690428731739
40	GXE_00093	COCL	0.006859743677775138	0.0019350678479504106	3.5449628730283833	0.000393468282790287	0.00306687550799983	0.010652611847550446	0.006682510507717006
41	GXE_00093	P4SC	-0.001181284662595556	0.0025529514612302917	-0.4627133263341731	0.6435743581786295	-0.006185247881010767	0.0038226785558196554	0.9985690428731739
42	GXE_00095	COCL	0.0035572284368323797	0.0016892554322293614	2.1057966539363426	0.035233115564932554	0.0002461697748277966	0.006868287098836963	0.38422639710810663
43	GXE_00095	P4SC	-0.0010448838239372512	0.0021456017011426327	-0.4869887190063291	0.6262710890303167	-0.005250413054294342	0.00316064540641984	0.9985690428731739
44	GXE_00102	COCL	0.0026274853307708913	0.004193358517345408	0.6265825638095481	0.5309392840061	-0.005591790319817648	0.010846760981359432	0.9985690428731739
45	GXE_00102	P4SC	-0.0009876884942699986	0.004818375681130132	-0.20498370397684307	0.8375867189647487	-0.010432041450852345	0.008456664462312347	0.9985690428731739
46	GXE_00106	COCL	0.005876889390130141	0.0025570442308846617	2.2983135446573444	0.021553112808086198	0.0008649040572631158	0.010888874722997165	0.2658217246330631
47	GXE_00106	P4SC	-0.0014907376531992002	0.0031221732050732923	-0.4774679543008266	0.6330335920674014	-0.007610415256540433	0.004628939950142032	0.9985690428731739
48	GXE_00107	COCL	-0.005955414864397455	0.0046941148947339285	-1.2686981460719058	0.20456192358876094	-0.015156207998530884	0.003245378269735974	0.9964269098131414
49	GXE_00107	P4SC	0.002926134938956249	0.005176445820921487	0.5652787723827373	0.571889824531796	-0.007220060507128526	0.013072330385041023	0.9985690428731739
50	GXE_00110	COCL	-0.0003449309872956269	0.0041880577908686364	-0.08236060831053753	0.9343606952616405	-0.008553816843670115	0.00786395486907886	0.9985690428731739
51	GXE_00110	P4SC	-0.0004607484143331617	0.004778765578619482	-0.0964157807603246	0.923191221546084	-0.009827462802751962	0.008905965974085639	0.9985690428731739
52	GXE_00113	COCL	0.014796600772455634	0.0021895854748224795	6.757717815814095	1.436224339669361e-11	0.010504860272889771	0.019088341272021497	3.067893641025687e-10
53	GXE_00113	P4SC	0.00048524558295096575	0.0030610879308409574	0.15852062858503274	0.8740479954828324	-0.005514700615352857	0.006485191781254789	0.9985690428731739
54	GXE_00117	COCL	0.02562760154919749	0.00312755959929358	8.194120922583211	2.6582129555925684e-16	0.01949736623687999	0.03175783686151499	6.6359243903467485e-15
55	GXE_00117	P4SC	0.002476808722932787	0.003999373405284489	0.6192991931336312	0.5357255724192174	-0.005362242555820181	0.010315860001685755	0.9985690428731739
56	GXE_00120	COCL	-0.010860311612908692	0.004478769498231827	-2.4248427201257474	0.015322872543541201	-0.01963901272542873	-0.0020816105003886552	0.20222287840902783
57	GXE_00120	P4SC	0.005959225029529417	0.004930970026704254	1.208529964136169	0.22685623069511282	-0.003705820710449179	0.015624270769508014	0.9985690428731739
58	GXE_00121	COCL	0.0029130897602048494	0.00181814356170563	1.602233080798104	0.1091181732317736	-0.0006505986399612173	0.006476778160370916	0.7819353080997854
59	GXE_00121	P4SC	0.0009901218142659702	0.002463479491881017	0.4019200555674007	0.6877466957569531	-0.003838470093530125	0.005818713722062066	0.9985690428731739
60	GXE_00122	COCL	-0.0010131366720133807	0.002219049092742251	-0.456563433106101	0.6479892928244633	-0.0053626279210905285	0.0033363545770637667	0.9985690428731739
61	GXE_00122	P4SC	0.0014827788389272499	0.002583174095882118	0.5740142878062199	0.5659638945111736	-0.0035804228548205323	0.006545980532675032	0.9985690428731739
62	GXE_00123	COCL	0.00422197471672648	0.002443853359186425	1.7275892192369526	0.08407567631179592	-0.000568148599866496	0.009012098033319456	0.6835983557450441
63	GXE_00123	P4SC	-0.001286223363674427	0.0028612893017017724	-0.44952580045276663	0.6530567485908121	-0.006894550290525099	0.004322103563176245	0.9985690428731739
64	GXE_00124	COCL	-0.004190363848010036	0.001454071788212503	-2.881813595435525	0.003957690571797464	-0.0070404461373318105	-0.001340281558688262	0.05899521485441975
65	GXE_00124	P4SC	-0.0006075361464884265	0.0018825866259721685	-0.3227135145373162	0.7469152272862127	-0.004297537454741013	0.0030824651617641593	0.9985690428731739
66	GXE_00135	COCL	0.002896118355483151	0.002757516759550827	1.0502631925816115	0.29360844992139634	-0.002508807138989904	0.008301043849956207	0.9985690428731739
67	GXE_00135	P4SC	0.0008583613185705243	0.003173464643099533	0.27048081989410794	0.7867928619058098	-0.00536185108662677	0.007078573723767819	0.9985690428731739
68	GXE_00136	COCL	0.0027046952126783307	0.002955660483980361	0.9150899527661385	0.3601542564444348	-0.003088605824401936	0.008497996249758596	0.9985690428731739
69	GXE_00136	P4SC	0.0013570474723263101	0.003479067315462824	0.39006071147139637	0.6964953616582839	-0.005462167520729962	0.008176262465382583	0.9985690428731739
70	GXE_00144	COCL	0.012848726706755496	0.009230934084357555	1.3919205347299073	0.1639602782528328	-0.005244548990495913	0.030942002404006904	0.9295178638322359
71	GXE_00144	P4SC	0.002803993170117501	0.009835515950395878	0.2850885692483312	0.7755789221353899	-0.016474305221893124	0.022082291562128126	0.9985690428731739
72	GXE_00147	COCL	0.004595206121571568	0.0020469148625803187	2.244942476883919	0.02478153905860878	0.000583109989260735	0.008607302253882402	0.2968054851412566
73	GXE_00147	P4SC	0.0004883371720535773	0.002625475454195204	0.18599951916262306	0.8524468220992705	-0.004657778139247152	0.005634452483354306	0.9985690428731739
74	GXE_00148	COCL	0.0011982824685732038	0.004609473055360401	0.2599608359093692	0.7948963721383302	-0.007836606747136321	0.010233171684282727	0.9985690428731739
75	GXE_00148	P4SC	0.01751541862296161	0.005657232453734918	3.0961108220677573	0.001963189647550869	0.006426847787826271	0.028603989458096953	0.03081612840701061
76	GXE_00149	COCL	0.002072817053369571	0.002437950730825975	0.8502292631103758	0.3952067200375238	-0.0027057366992672494	0.006851370806006392	0.9985690428731739
77	GXE_00149	P4SC	-0.0007093860939257658	0.0029104778344445094	-0.24373526763558345	0.8074380886853074	-0.006414125981363574	0.004995353793512043	0.9985690428731739
78	GXE_00150	COCL	0.0009348233641548342	0.0020593167059128584	0.4539483225045968	0.6498704188610837	-0.003101581247505884	0.004971227975815552	0.9985690428731739
79	GXE_00150	P4SC	-0.001844088691949298	0.0024118128418124008	-0.7646068799283463	0.44451372319508575	-0.006571410356073196	0.0028832329721746	0.9985690428731739
80	GXE_00151	COCL	0.0010129444617445864	0.0017089220689020734	0.5927388265255243	0.5533619346993186	-0.002336662182089922	0.004362551105579095	0.9985690428731739
81	GXE_00151	P4SC	-0.0003501417609631024	0.002172663169552222	-0.1611578664700545	0.8719705178814601	-0.00460871335997245	0.003908429838046245	0.9985690428731739
82	GXE_00152	COCL	-0.001963564728504479	0.0024453313673131957	-0.8029851310752796	0.4219918459061127	-0.006756585044282593	0.002829455587273635	0.9985690428731739
83	GXE_00152	P4SC	0.0038912487265692205	0.0031092012468431247	1.2515268127208345	0.21075540286879307	-0.0022030029323933846	0.009985500385531827	0.9964269098131414
84	GXE_00159	COCL	-0.0013100453132936613	0.0020838362599615405	-0.6286699864402204	0.5295715394623963	-0.005394509963875927	0.0027744193372886044	0.9985690428731739
85	GXE_00159	P4SC	-0.001924323127054425	0.0024560032602067164	-0.7835181484622536	0.43333118212951427	-0.006738261098464076	0.0028896148443552255	0.9985690428731739
86	GXE_00161	COCL	0.0035828277972946273	0.0016793213387602066	2.133497451976477	0.03289477039883547	0.00029124065250564924	0.006874414942083605	0.36893389080033623
87	GXE_00161	P4SC	0.0034205046033057938	0.0022038150870562576	1.552083304718059	0.12065641531644548	-0.0008991269303480522	0.00774013613695964	0.811688612128815
88	GXE_00165	COCL	0.003083039517156791	0.0020222814525143067	1.5245353278217737	0.1273891519155594	-0.0008807734104843141	0.007046852444797896	0.8274304788998091
89	GXE_00165	P4SC	0.009650539251746467	0.0026198963759152018	3.6835576171883013	0.00023054219222509007	0.004515359323640347	0.014785719179852587	0.003980695185753222
90	GXE_00166	COCL	0.01131916877422713	0.003652598732216372	3.0989357452245336	0.001944575455572657	0.004159820081074667	0.018478517467379593	0.03075694919043164
91	GXE_00166	P4SC	-0.0053918086939752485	0.0040483602139090805	-1.3318500353428133	0.18292301939776565	-0.013326877539950929	0.0025432601520004317	0.961970802518199
92	GXE_00168	COCL	0.0029755690701003474	0.004175105818446418	0.712693090784361	0.4760431141403647	-0.005207930015475344	0.01115906815567604	0.9985690428731739
93	GXE_00168	P4SC	0.0011310012544790366	0.004785711945080254	0.23632873592438297	0.813179750487811	-0.008249328497490228	0.0105113310064483	0.9985690428731739
94	GXE_00171	COCL	0.00021526749730121407	0.01995201511520272	0.01078926093721671	0.9913916783440377	-0.03889207601702683	0.039322611011629253	0.9985690428731739
95	GXE_00171	P4SC	-0.01925404820116604	0.01604328123215857	-1.200131564269504	0.23010093694201733	-0.050700000232594356	0.012191903830262269	0.9985690428731739
96	GXE_00172	COCL	-0.007519237941567178	0.021373169674030013	-0.35180733865148744	0.7249860627890151	-0.0494121436759571	0.03437366779282275	0.9985690428731739
97	GXE_00172	P4SC	0.024135420390333007	0.02241220805032248	1.0768872186150231	0.28154224774906234	-0.019794073150933504	0.06806491393159952	0.9985690428731739
98	GXE_00173	COCL	0.0040129471274961085	0.0031989968276849253	1.2544392331893086	0.20969548497915266	-0.0022573101432191234	0.01028320439821134	0.9964269098131414
99	GXE_00173	P4SC	0.0002832467879887411	0.00392423544168502	0.07217884660537043	0.9424602234341173	-0.007408528832817651	0.007975022408795133	0.9985690428731739
100	GXE_00178	COCL	0.00439083745526921	0.0026750003790618673	1.641434330117401	0.10072132274254009	-0.0008523501686825913	0.009634025079221013	0.7541180023562685
101	GXE_00178	P4SC	0.0047929939678263336	0.003492898737385755	1.3722109709408952	0.17001150743634794	-0.0020533315784902716	0.011639319514142939	0.9410428611087875
102	GXE_00183	COCL	0.0011211992520728097	0.004363369445915141	0.25695721299108504	0.7972141626455441	-0.007431309695823149	0.009673708199968769	0.9985690428731739
103	GXE_00183	P4SC	-0.0031913386462300505	0.004410935835983114	-0.7235060234148162	0.46937660745416043	-0.011837081041744406	0.005454403749284305	0.9985690428731739
104	GXE_00184	COCL	0.002637805779927358	0.0036581015859907264	0.7210859835137573	0.4708641374721203	-0.004532328891063445	0.009807940450918162	0.9985690428731739
105	GXE_00184	P4SC	-0.0011128656686683973	0.004295376654356805	-0.25908453628615236	0.7955723957904461	-0.009532103994994713	0.007306372657657918	0.9985690428731739
106	GXE_00186	COCL	0.0006935111853236975	0.002479033554320985	0.27975062463954925	0.7796714177082937	-0.004165567771493309	0.005552590142140703	0.9985690428731739
107	GXE_00186	P4SC	-0.0012345748781767772	0.0030275313543985365	-0.4077826894783865	0.6834371194544593	-0.007168747842322481	0.0046995980859689266	0.9985690428731739
108	GXE_00188	COCL	0.0009581362515824544	0.0019384695026234374	0.494274606995754	0.6211171014812471	-0.00284139939899853	0.004757671902163438	0.9985690428731739
109	GXE_00188	P4SC	0.0022232420657718804	0.0024848118195565636	0.8947325701986709	0.3709396740798879	-0.002647162694588272	0.007093646826132033	0.9985690428731739
110	GXE_00191	COCL	0.0035742051935140013	0.005856968802626984	0.6102482895095649	0.5417035346826851	-0.007905862839439112	0.015054273226467116	0.9985690428731739
111	GXE_00191	P4SC	-0.006167685645198797	0.005469162980761351	-1.1277202136587647	0.2594501734182044	-0.01688762717438841	0.0045522558839908136	0.9985690428731739
112	GXE_00193	COCL	0.0011291276419928117	0.003129745161818326	0.3607730289889829	0.7182725275516944	-0.005005391525561051	0.007263646809546675	0.9985690428731739
113	GXE_00193	P4SC	-0.0035556565306442394	0.0033204786938649178	-1.0708264857154024	0.28425898954515794	-0.010064026746043571	0.002952713684755092	0.9985690428731739
114	GXE_00195	COCL	-0.00483679758664301	0.007168538149461834	-0.67472579287398	0.4998569557602104	-0.01888763316830606	0.009214037995020043	0.9985690428731739
115	GXE_00195	P4SC	-0.00313375448086896	0.007970060872302183	-0.393190783744135	0.6941823169409568	-0.018755630595313738	0.012488121633575816	0.9985690428731739
116	GXE_00196	COCL	-0.0038859879569669784	0.005813312035952252	-0.6684636800732876	0.5038445443694969	-0.015280485677286721	0.007508509763352765	0.9985690428731739
117	GXE_00196	P4SC	0.0013672865724346905	0.006316482434673018	0.2164632905379828	0.8286286072890862	-0.011013460281889605	0.013748033426758986	0.9985690428731739
118	GXE_00203	COCL	0.00837039022911385	0.003310194512596339	2.5286702026910697	0.011456361074760666	0.0018821777274748422	0.014858602730752856	0.15720251752916625
119	GXE_00203	P4SC	0.00014709247214342303	0.003749984178754364	0.039224824727736016	0.96871149104582	-0.007203138499769722	0.007497323444056568	0.9985690428731739
120	GXE_00204	COCL	-0.0007696077102622436	0.0026899877080014825	-0.2861008278859464	0.7748035423716086	-0.006042171545981104	0.004502956125456617	0.9985690428731739
121	GXE_00204	P4SC	-0.006059841104279188	0.002797782319005796	-2.165944456476721	0.030325943172918153	-0.011543689908318215	-0.0005759923002401626	0.3483526463546525
122	GXE_00205	COCL	0.0012220341477669743	0.0020498839497884486	0.5961479662754031	0.5510824048938208	-0.0027958816028982904	0.005239949898432239	0.9985690428731739
123	GXE_00205	P4SC	-0.004173609820777871	0.002463979623441332	-1.6938491621731735	0.09030784764652286	-0.009003182021372395	0.0006559623798166542	0.7034506027202834
124	GXE_00206	COCL	-0.0026684188208242338	0.009058889273144967	-0.29456357621400103	0.7683300189124065	-0.020424474668697033	0.015087637027048566	0.9985690428731739
125	GXE_00206	P4SC	0.001767024452084708	0.009359528415870923	0.1887941756860709	0.8502558467131767	-0.016578305118795572	0.02011235402296499	0.9985690428731739
126	GXE_00207	COCL	0.0008117919485483042	0.0040024117698088234	0.20282569491521352	0.8392731152866884	-0.007033214736938712	0.008656798634035321	0.9985690428731739
127	GXE_00207	P4SC	-0.005768325251522868	0.004566559208175009	-1.2631666400375297	0.20654244244294595	-0.014719100328700002	0.003182449825654266	0.9964269098131414
128	GXE_00209	COCL	-0.0008277083335940289	0.001706623268046619	-0.48499768466265797	0.6276827292352611	-0.004172809167152923	0.0025173924999648653	0.9985690428731739
129	GXE_00209	P4SC	0.0005582343461068311	0.002258831418287392	0.24713413386558747	0.8048066820325954	-0.0038692330403133158	0.004985701732526978	0.9985690428731739
130	GXE_00210	COCL	0.0005487988334118895	0.0017906303227883823	0.3064836032472052	0.7592393099791501	-0.002960961696345301	0.00405855936316908	0.9985690428731739
131	GXE_00210	P4SC	-0.0029109669056017868	0.0021709279732197197	-1.3408859904663304	0.17997106400316515	-0.007166137398575068	0.0013442035873714952	0.9597201673520617
132	GXE_00212	COCL	-0.001677060515209338	0.0014856826000090215	-1.1288148055305718	0.25898805080867	-0.00458910220404817	0.001234981173629494	0.9985690428731739
133	GXE_00212	P4SC	-0.0008610953214811701	0.0019473774235833732	-0.4421820398311216	0.6583617492347447	-0.0046780911194691825	0.002955900476506842	0.9985690428731739
134	GXE_00213	COCL	-0.0020499992311242992	0.002018787223320633	-1.0154607714191528	0.309897201431918	-0.006006963225431814	0.0019069647631832164	0.9985690428731739
135	GXE_00213	P4SC	-0.005662778944436165	0.0023111099531855205	-2.4502421170532664	0.014283610987440154	-0.010192715911541878	-0.0011328419773304517	0.1909396255869419
136	GXE_00215	COCL	-0.00072497171110783	0.013478037772860028	-0.05378911406285454	0.9571036622127158	-0.027142867349163064	0.025692923926947404	0.9985690428731739
137	GXE_00215	P4SC	0.0085401157522102	0.012414790900133378	0.6878984769786537	0.491523836480948	-0.015793741734702445	0.03287397323912284	0.9985690428731739
138	GXE_00219	COCL	-0.002851620358845537	0.0023722389898164385	-1.202079710807802	0.22934534995060324	-0.007501374508347213	0.0017981337906561395	0.9985690428731739
139	GXE_00219	P4SC	0.0006953361838359273	0.0028533817308648113	0.24368845440991269	0.8074743468370338	-0.004897491351735251	0.0062881637194071045	0.9985690428731739
140	GXE_00220	COCL	0.003884380077138993	0.0016810769078136904	2.310649833499164	0.020861239039785835	0.0005893518943575465	0.007179408259920439	0.2603670251068874
141	GXE_00220	P4SC	0.0025968640728471796	0.002189786543981942	1.185898269392505	0.23567505182580178	-0.001695270536318333	0.006888998682012692	0.9985690428731739
142	GXE_00222	COCL	0.00014594226507107884	0.0017250208158430661	0.08460319071555827	0.9325776181708592	-0.0032352190474591205	0.003527103577601278	0.9985690428731739
143	GXE_00222	P4SC	0.0008006328297840274	0.0023105871737037274	0.34650622097095035	0.7289655634939496	-0.003728279453014929	0.005329545112582984	0.9985690428731739
144	GXE_00223	COCL	-0.0015684173062050846	0.00210433087004121	-0.7453282791856632	0.4560811073322837	-0.005693052824338825	0.002556218211928656	0.9985690428731739
145	GXE_00223	P4SC	0.0011186380145818647	0.0027660418484198733	0.40441832621617674	0.6859089861933818	-0.0043029972496546436	0.006540273278818372	0.9985690428731739
146	GXE_00244	COCL	-0.0027447471906531587	0.011515034646555787	-0.23836204361522512	0.8116024835543447	-0.02531501956174397	0.01982552518043765	0.9985690428731739
147	GXE_00244	P4SC	-0.017448746647005214	0.01109764888954853	-1.5722921873513207	0.11589692324163714	-0.03920091377494025	0.004303420480929819	0.7995318341720495
148	GXE_00246	COCL	-0.0032962066734243383	0.007655822377220781	-0.4305490006183932	0.6668004714826016	-0.018302153384166422	0.011709740037317748	0.9985690428731739
149	GXE_00246	P4SC	0.0009555917075486225	0.00830891935107339	0.11500794112596292	0.9084398582242939	-0.015330470698633213	0.017241654113730458	0.9985690428731739
150	GXE_00256	COCL	-0.000978264010072227	0.0024631124313904997	-0.3971657962523327	0.6912489858267381	-0.0058061364536633134	0.003849608433518859	0.9985690428731739
151	GXE_00256	P4SC	0.0022120246347632636	0.0030792297382317316	0.7183694699030588	0.47253699636367097	-0.0038234807734501986	0.008247530042976726	0.9985690428731739
152	GXE_00257	COCL	-0.0005984073144875163	0.0024945526589825215	-0.23988562130879001	0.810421122309704	-0.005487904800637486	0.004291090171662453	0.9985690428731739
153	GXE_00257	P4SC	-0.0018871876648613724	0.002914782373516957	-0.6474540542058734	0.5173447546784922	-0.007600364749605071	0.0038259894198823256	0.9985690428731739
154	GXE_00258	COCL	0.00217135624454711	0.0025508178768956485	0.8512392296660771	0.39464557169828574	-0.0028284249995156408	0.007171137488609861	0.9985690428731739
155	GXE_00258	P4SC	0.0024022676605843446	0.0029321891002303873	0.8192744664372411	0.41263855075752764	-0.003345027824587161	0.00814956314575585	0.9985690428731739
156	GXE_00260	COCL	0.0013205559759677343	0.006957647435315626	0.18979920846015513	0.849468195415366	-0.012316919072712687	0.014958031024648157	0.9985690428731739
157	GXE_00260	P4SC	-0.002333020531923024	0.007295472062444148	-0.3197902084956254	0.749130352184362	-0.016632655450893853	0.011966614387047804	0.9985690428731739
158	GXE_00265	COCL	0.0016987788384458346	0.004710325378417535	0.3606499980297647	0.7183645078496763	-0.007533787976204964	0.010931345653096634	0.9985690428731739
159	GXE_00265	P4SC	0.004331449337119967	0.005727825871059243	0.7562117694613079	0.4495301874706956	-0.006895489527771382	0.015558388202011315	0.9985690428731739
160	GXE_00267	COCL	0.00046506197123370415	0.003913347392417907	0.11883994049052726	0.9054032302707548	-0.0072053723123477855	0.008135496254815194	0.9985690428731739
161	GXE_00267	P4SC	-0.004552187141305437	0.004346948563353649	-1.0472144022319527	0.2950120000818132	-0.013072510012184473	0.003968135729573599	0.9985690428731739
162	GXE_00268	COCL	-0.0013160759596016567	0.004907170800309759	-0.2681944470974153	0.7885521178803142	-0.010934473553184474	0.00830232163398116	0.9985690428731739
163	GXE_00268	P4SC	0.0036723758728861525	0.005086556919985355	0.7219767576879343	0.470316301421149	-0.0062976310475415746	0.01364238279331388	0.9985690428731739
164	GXE_00277	COCL	-0.00317868167986427	0.0029131667223103127	-1.0911430696775872	0.27522166655249797	-0.00888869197537025	0.0025313286156417114	0.9985690428731739
165	GXE_00277	P4SC	-0.003973051180118983	0.0034075346773069755	-1.1659606009524	0.243642785699695	-0.010652057204973576	0.0027059548447356096	0.9985690428731739
166	GXE_00278	COCL	-0.002231745881886529	0.009041102283777091	-0.2468444457144417	0.8050308732453246	-0.019952937987962882	0.015489446224189823	0.9985690428731739
167	GXE_00278	P4SC	0.013694815053876892	0.010159882977914703	1.3479303928643998	0.17769439844371998	-0.006219265373013736	0.03360889548076752	0.9597201673520617
168	GXE_00285	COCL	-0.006233305831511852	0.009708705089682934	-0.6420326679956264	0.5208585402507635	-0.02526304607725935	0.012796434414235646	0.9985690428731739
169	GXE_00285	P4SC	-0.008315438769814384	0.009963503415195113	-0.8345898448865584	0.4039575795311444	-0.02784460153429723	0.011213723994668464	0.9985690428731739
170	GXE_00293	COCL	-0.0005671993020888885	0.0016779186546539888	-0.3380374254232565	0.7353381516226626	-0.003856037088035303	0.002721638483857526	0.9985690428731739
171	GXE_00293	P4SC	0.008398065289225666	0.002429892997288831	3.4561461342519455	0.0005489735431735227	0.0036353052572513722	0.01316082532119996	0.00924774944272796
172	GXE_00303	COCL	-0.0008017454980582003	0.004483041162016636	-0.17883964681188558	0.8580652303563631	-0.009588819370023621	0.007985328373907221	0.9985690428731739
173	GXE_00303	P4SC	-0.0020587319320071865	0.004694328318457896	-0.43855729560123474	0.6609865740257426	-0.011259943391549808	0.007142479527535436	0.9985690428731739
174	GXE_00309	COCL	0.0020391729395555845	0.002259512185587405	0.9024837097859958	0.36680967226567196	-0.002389628798332382	0.0064679746774435505	0.9985690428731739
